person, block, runNumber, visualise, trialNumber, targetPresent, responseTime, response
12, coloured, 9, no, 4, 0, 0.840845, -1
12, coloured, 9, no, 5, 0, 0.493277, -1
12, coloured, 10, yes, 1, 1, NaN, NaN
12, coloured, 10, yes, 2, 0, NaN, NaN
12, coloured, 10, yes, 3, 0, 0.612418, -1
12, coloured, 11, yes, 1, 0, NaN, NaN
12, coloured, 11, yes, 2, 1, NaN, NaN
12, coloured, 11, yes, 3, 0, 0.737828, -1
12, coloured, 12, no, 1, 1, 0.580978, 1
12, coloured, 12, no, 2, 0, 0.640915, -1
12, coloured, 12, no, 3, 0, 0.879833, -1
12, coloured, 12, no, 4, 1, 0.543056, 1
12, coloured, 13, no, 1, 0, 0.407930, -1
12, coloured, 13, no, 2, 1, 2.002161, 3
12, coloured, 13, no, 3, 0, 0.644556, -1
12, coloured, 13, no, 4, 0, 0.778555, -1
12, coloured, 13, no, 5, 0, 0.487332, -1
12, coloured, 14, no, 1, 0, 0.594824, -1
12, coloured, 14, no, 2, 1, 0.510186, 1
12, coloured, 14, no, 3, 1, 0.684206, 1
12, coloured, 14, no, 4, 1, 0.538336, 1
12, coloured, 14, no, 5, 1, 0.439010, 1
12, coloured, 15, no, 1, 1, 0.712754, 1
12, coloured, 15, no, 2, 0, 0.894720, -1
12, coloured, 15, no, 3, 1, 0.701966, 1
12, coloured, 16, no, 1, 0, 1.023966, -1
12, coloured, 16, no, 2, 1, 0.690457, 1
12, coloured, 16, no, 3, 1, 0.858741, 1
12, coloured, 16, no, 4, 1, 0.579566, 1
12, coloured, 16, no, 5, 0, 0.474207, -1
12, coloured, 17, yes, 1, 1, NaN, NaN
12, coloured, 17, yes, 2, 1, NaN, NaN
12, coloured, 17, yes, 3, 0, 0.572741, -1
12, coloured, 17, yes, 4, 1, 0.558614, 1
12, coloured, 18, no, 1, 1, 0.721899, 1
12, coloured, 18, no, 2, 1, 0.694151, 1
12, coloured, 18, no, 3, 0, 0.570741, -1
12, coloured, 18, no, 4, 0, 0.498078, -1
12, coloured, 19, no, 1, 0, 0.761378, -1
12, coloured, 19, no, 2, 0, 0.839791, -1
12, coloured, 19, no, 3, 0, 1.345790, -1
12, coloured, 19, no, 4, 0, 0.588438, -1
12, coloured, 19, no, 5, 0, 0.487456, -1
12, coloured, 20, no, 1, 1, 0.662905, 1
12, coloured, 20, no, 2, 1, 0.433308, 1
12, coloured, 20, no, 3, 0, 0.774869, -1
12, coloured, 21, no, 1, 0, 0.651985, -1
12, coloured, 21, no, 2, 1, 0.510207, 1
12, coloured, 21, no, 3, 1, 0.549127, 1
12, coloured, 21, no, 4, 0, 0.533407, -1
12, coloured, 22, yes, 1, 0, NaN, NaN
12, coloured, 22, yes, 2, 1, NaN, NaN
12, coloured, 22, yes, 3, 1, 1.179200, 1
12, coloured, 22, yes, 4, 0, 0.499976, -1
12, coloured, 23, yes, 1, 1, NaN, NaN
12, coloured, 23, yes, 2, 0, NaN, NaN
12, coloured, 23, yes, 3, 1, 0.882491, 1
12, coloured, 23, yes, 4, 1, 0.427918, 1
12, coloured, 23, yes, 5, 0, 0.749446, -1
12, coloured, 24, yes, 1, 0, NaN, NaN
12, coloured, 24, yes, 2, 1, NaN, NaN
12, coloured, 24, yes, 3, 0, 0.466507, -1
12, coloured, 24, yes, 4, 0, 0.863456, -1
12, coloured, 25, yes, 1, 1, NaN, NaN
12, coloured, 25, yes, 2, 0, NaN, NaN
12, coloured, 25, yes, 3, 0, 0.586586, -1
12, coloured, 25, yes, 4, 1, 0.624240, 1
12, coloured, 25, yes, 5, 0, 0.387181, -1
12, coloured, 26, no, 1, 0, 0.499933, -1
12, coloured, 26, no, 2, 1, 0.550000, 1
12, coloured, 26, no, 3, 1, 0.486114, 1
12, coloured, 26, no, 4, 1, 0.682962, 1
12, coloured, 26, no, 5, 0, 0.657050, -1
12, coloured, 27, no, 1, 1, 1.008121, 1
12, coloured, 27, no, 2, 1, 0.403643, 1
12, coloured, 27, no, 3, 0, 0.861042, -1
12, coloured, 27, no, 4, 1, 0.598559, 1
12, coloured, 27, no, 5, 0, 0.796970, -1
12, coloured, 28, yes, 1, 0, NaN, NaN
12, coloured, 28, yes, 2, 1, NaN, NaN
12, coloured, 28, yes, 3, 1, 0.799955, 1
12, coloured, 28, yes, 4, 0, 0.608951, -1
12, coloured, 29, yes, 1, 1, NaN, NaN
12, coloured, 29, yes, 2, 0, NaN, NaN
12, coloured, 29, yes, 3, 0, 0.638333, -1
12, coloured, 30, yes, 1, 1, NaN, NaN
12, coloured, 30, yes, 2, 0, NaN, NaN
12, coloured, 30, yes, 3, 1, 0.970083, 1
12, coloured, 30, yes, 4, 1, 0.618127, 1
13, coloured, 1, yes, 1, 1, NaN, NaN
13, coloured, 1, yes, 2, 1, NaN, NaN
13, coloured, 1, yes, 3, 1, 1.976468, 1
13, coloured, 1, yes, 4, 1, 0.632843, 1
13, coloured, 1, yes, 5, 0, 0.911458, -1
13, coloured, 2, yes, 1, 1, NaN, NaN
13, coloured, 2, yes, 2, 0, NaN, NaN
13, coloured, 2, yes, 3, 0, 1.234431, -1
13, coloured, 3, no, 1, 0, 1.014133, -1
13, coloured, 3, no, 2, 1, 0.991101, 1
13, coloured, 3, no, 3, 1, 0.810385, 1
13, coloured, 4, yes, 1, 0, NaN, NaN
13, coloured, 4, yes, 2, 0, NaN, NaN
13, coloured, 4, yes, 3, 0, 1.173742, -1
13, coloured, 4, yes, 4, 0, 0.628084, -1
13, coloured, 5, no, 1, 1, 1.100054, 1
13, coloured, 5, no, 2, 0, 0.704221, -1
13, coloured, 5, no, 3, 0, 0.835095, -1
13, coloured, 6, yes, 1, 1, NaN, NaN
13, coloured, 6, yes, 2, 0, NaN, NaN
13, coloured, 6, yes, 3, 0, 0.769718, -1
13, coloured, 6, yes, 4, 0, 0.833479, -1
13, coloured, 6, yes, 5, 0, 0.777475, -1
13, coloured, 7, no, 1, 0, 0.594922, 1
13, coloured, 7, no, 2, 0, 1.030600, -1
13, coloured, 7, no, 3, 0, 0.911218, -1
13, coloured, 7, no, 4, 1, 1.171522, 1
13, coloured, 7, no, 5, 0, 0.897353, -1
13, coloured, 8, yes, 1, 0, NaN, NaN
13, coloured, 8, yes, 2, 0, NaN, NaN
13, coloured, 8, yes, 3, 0, 2.001648, 3
13, coloured, 8, yes, 4, 1, 1.046302, 1
13, coloured, 8, yes, 5, 0, 1.094749, -1
13, coloured, 9, no, 1, 0, 0.985113, -1
13, coloured, 9, no, 2, 1, 0.728672, 1
13, coloured, 9, no, 3, 1, 0.994314, 1
13, coloured, 9, no, 4, 0, 0.985446, -1
13, coloured, 10, yes, 1, 1, NaN, NaN
13, coloured, 10, yes, 2, 1, NaN, NaN
13, coloured, 10, yes, 3, 1, 0.856317, 1
13, coloured, 10, yes, 4, 1, 0.611628, 1
13, coloured, 11, yes, 1, 1, NaN, NaN
13, coloured, 11, yes, 2, 1, NaN, NaN
13, coloured, 11, yes, 3, 1, 0.684594, 1
13, coloured, 11, yes, 4, 0, 1.132326, -1
13, coloured, 11, yes, 5, 1, 0.637734, 1
13, coloured, 12, no, 1, 0, 0.713915, -1
13, coloured, 12, no, 2, 0, 0.692558, -1
13, coloured, 12, no, 3, 0, 0.818377, -1
13, coloured, 13, no, 1, 0, 0.681751, -1
13, coloured, 13, no, 2, 0, 0.650287, -1
13, coloured, 13, no, 3, 1, 0.623872, 1
13, coloured, 13, no, 4, 0, 0.469586, -1
13, coloured, 13, no, 5, 1, 0.631289, 1
13, coloured, 14, no, 1, 1, 1.155437, 1
13, coloured, 14, no, 2, 1, 0.784573, 1
13, coloured, 14, no, 3, 0, 0.558974, -1
13, coloured, 14, no, 4, 0, 0.631894, -1
13, coloured, 14, no, 5, 0, 0.713481, -1
13, coloured, 15, no, 1, 0, 0.588024, -1
13, coloured, 15, no, 2, 0, 0.451827, -1
13, coloured, 15, no, 3, 0, 0.544070, -1
13, coloured, 15, no, 4, 0, 0.573610, -1
13, coloured, 16, no, 1, 0, 0.501968, -1
13, coloured, 16, no, 2, 1, 0.706782, 1
13, coloured, 16, no, 3, 0, 0.537407, -1
13, coloured, 17, yes, 1, 0, NaN, NaN
13, coloured, 17, yes, 2, 1, NaN, NaN
13, coloured, 17, yes, 3, 0, 0.663524, -1
13, coloured, 17, yes, 4, 0, 0.806244, 1
13, coloured, 18, no, 1, 0, 0.680408, -1
13, coloured, 18, no, 2, 0, 1.085742, -1
13, coloured, 18, no, 3, 0, 0.833164, -1
13, coloured, 19, no, 1, 1, 0.807901, 1
13, coloured, 19, no, 2, 1, 0.794690, 1
13, coloured, 19, no, 3, 0, 0.751392, -1
13, coloured, 19, no, 4, 1, 0.684357, 1
13, coloured, 20, no, 1, 1, 0.884451, 1
13, coloured, 20, no, 2, 1, 0.765742, 1
13, coloured, 20, no, 3, 1, 0.534622, 1
13, coloured, 20, no, 4, 0, 0.702886, -1
13, coloured, 21, no, 1, 0, 1.349462, -1
13, coloured, 21, no, 2, 0, 0.482084, -1
13, coloured, 21, no, 3, 0, 0.651717, -1
13, coloured, 22, yes, 1, 0, NaN, NaN
13, coloured, 22, yes, 2, 0, NaN, NaN
13, coloured, 22, yes, 3, 0, 0.446227, -1
13, coloured, 23, yes, 1, 1, NaN, NaN
13, coloured, 23, yes, 2, 0, NaN, NaN
13, coloured, 23, yes, 3, 0, 0.490316, -1
13, coloured, 23, yes, 4, 1, 0.661411, 1
13, coloured, 23, yes, 5, 1, 0.573856, 1
13, coloured, 24, yes, 1, 1, NaN, NaN
13, coloured, 24, yes, 2, 1, NaN, NaN
13, coloured, 24, yes, 3, 1, 0.803293, 1
13, coloured, 24, yes, 4, 1, 0.567551, 1
13, coloured, 25, yes, 1, 1, NaN, NaN
13, coloured, 25, yes, 2, 0, NaN, NaN
13, coloured, 25, yes, 3, 0, 0.603251, -1
13, coloured, 25, yes, 4, 0, 0.803055, -1
13, coloured, 26, no, 1, 1, 0.609103, 1
13, coloured, 26, no, 2, 1, 0.811575, 1
13, coloured, 26, no, 3, 1, 0.516819, 1
13, coloured, 26, no, 4, 0, 0.613549, -1
13, coloured, 26, no, 5, 1, 0.705395, 1
13, coloured, 27, no, 1, 1, 0.744501, 1
13, coloured, 27, no, 2, 0, 0.530212, -1
13, coloured, 27, no, 3, 1, 0.700085, 1
13, coloured, 27, no, 4, 1, 0.747781, 1
13, coloured, 27, no, 5, 0, 0.534770, -1
13, coloured, 28, yes, 1, 0, NaN, NaN
13, coloured, 28, yes, 2, 0, NaN, NaN
13, coloured, 28, yes, 3, 1, 0.630577, -1
13, coloured, 28, yes, 4, 0, 0.823919, -1
13, coloured, 28, yes, 5, 1, 0.866988, 1
13, coloured, 29, yes, 1, 1, NaN, NaN
13, coloured, 29, yes, 2, 1, NaN, NaN
13, coloured, 29, yes, 3, 1, 0.619757, 1
13, coloured, 29, yes, 4, 1, 0.474608, 1
13, coloured, 29, yes, 5, 0, 0.573379, -1
13, coloured, 30, yes, 1, 1, NaN, NaN
13, coloured, 30, yes, 2, 1, NaN, NaN
13, coloured, 30, yes, 3, 1, 0.585862, 1
13, coloured, 30, yes, 4, 1, 1.787348, -1
13, coloured, 30, yes, 5, 0, 0.679180, -1
13, coloured, 1, yes, 1, 0, NaN, NaN
13, coloured, 1, yes, 2, 1, NaN, NaN
13, coloured, 1, yes, 3, 1, 0.595652, 1
13, coloured, 2, yes, 1, 0, NaN, NaN
13, coloured, 2, yes, 2, 0, NaN, NaN
13, coloured, 2, yes, 3, 1, 0.433859, 1
13, coloured, 2, yes, 4, 0, 0.662080, -1
13, coloured, 2, yes, 5, 1, 0.697798, 1
13, coloured, 3, no, 1, 0, 0.577233, -1
13, coloured, 3, no, 2, 1, 0.726538, 1
13, coloured, 3, no, 3, 0, 0.651741, -1
13, coloured, 4, yes, 1, 0, NaN, NaN
13, coloured, 4, yes, 2, 1, NaN, NaN
13, coloured, 4, yes, 3, 1, 0.615964, 1
13, coloured, 4, yes, 4, 0, 1.186229, -1
13, coloured, 4, yes, 5, 0, 0.928646, -1
13, coloured, 5, no, 1, 0, 0.734071, -1
13, coloured, 5, no, 2, 0, 0.972926, -1
13, coloured, 5, no, 3, 1, 0.823025, 1
13, coloured, 5, no, 4, 0, 0.695927, -1
13, coloured, 6, yes, 1, 1, NaN, NaN
13, coloured, 6, yes, 2, 1, NaN, NaN
13, coloured, 6, yes, 3, 1, 0.655119, 1
13, coloured, 6, yes, 4, 1, 0.613033, 1
13, coloured, 6, yes, 5, 1, 0.599287, 1
13, coloured, 7, no, 1, 1, 0.705862, 1
13, coloured, 7, no, 2, 0, 1.385516, -1
13, coloured, 7, no, 3, 1, 0.576935, 1
13, coloured, 8, yes, 1, 0, NaN, NaN
13, coloured, 8, yes, 2, 1, NaN, NaN
13, coloured, 8, yes, 3, 1, 0.613965, 1
13, coloured, 8, yes, 4, 0, 0.492408, -1
13, coloured, 9, no, 1, 0, 0.539684, -1
13, coloured, 9, no, 2, 1, 0.651834, 1
13, coloured, 9, no, 3, 1, 0.598151, 1
13, coloured, 9, no, 4, 1, 0.497700, 1
13, coloured, 9, no, 5, 0, 0.699081, -1
13, coloured, 10, yes, 1, 1, NaN, NaN
13, coloured, 10, yes, 2, 0, NaN, NaN
13, coloured, 10, yes, 3, 1, 0.678226, 1
13, coloured, 11, yes, 1, 1, NaN, NaN
13, coloured, 11, yes, 2, 1, NaN, NaN
13, coloured, 11, yes, 3, 1, 0.553695, 1
13, coloured, 12, no, 1, 1, 0.703058, 1
13, coloured, 12, no, 2, 1, 0.530557, 1
13, coloured, 12, no, 3, 0, 0.796760, -1
13, coloured, 12, no, 4, 0, 0.516282, -1
13, coloured, 12, no, 5, 0, 0.713344, -1
13, coloured, 13, no, 1, 1, 0.687222, 1
13, coloured, 13, no, 2, 0, 0.540421, -1
13, coloured, 13, no, 3, 1, 0.749805, 1
13, coloured, 14, no, 1, 1, 0.688241, 1
13, coloured, 14, no, 2, 0, 0.628713, -1
13, coloured, 14, no, 3, 0, 0.748868, -1
13, coloured, 14, no, 4, 0, 0.752134, -1
13, coloured, 14, no, 5, 0, 0.844557, -1
13, coloured, 15, no, 1, 0, 0.789510, -1
13, coloured, 15, no, 2, 0, 0.601906, -1
13, coloured, 15, no, 3, 1, 0.757107, 1
13, coloured, 15, no, 4, 1, 0.728200, 1
13, coloured, 15, no, 5, 1, 0.731594, 1
13, coloured, 16, no, 1, 0, 0.520550, -1
13, coloured, 16, no, 2, 0, 0.614432, -1
13, coloured, 16, no, 3, 0, 0.928962, -1
13, coloured, 16, no, 4, 0, 0.693377, -1
13, coloured, 16, no, 5, 0, 0.770120, -1
13, coloured, 17, yes, 1, 1, NaN, NaN
13, coloured, 17, yes, 2, 1, NaN, NaN
13, coloured, 17, yes, 3, 0, 0.522203, -1
13, coloured, 17, yes, 4, 0, 0.528000, -1
13, coloured, 17, yes, 5, 0, 0.460477, -1
13, coloured, 18, no, 1, 0, 0.408469, -1
13, coloured, 18, no, 2, 0, 0.611823, -1
13, coloured, 18, no, 3, 0, 0.542935, -1
13, coloured, 18, no, 4, 1, 0.645495, 1
13, coloured, 19, no, 1, 1, 0.693070, 1
13, coloured, 19, no, 2, 0, 0.551260, -1
13, coloured, 19, no, 3, 0, 0.633492, -1
13, coloured, 20, no, 1, 1, 0.597364, 1
13, coloured, 20, no, 2, 1, 0.523367, 1
13, coloured, 20, no, 3, 0, 0.568580, -1
13, coloured, 20, no, 4, 0, 0.567412, -1
13, coloured, 21, no, 1, 1, 0.796261, 1
13, coloured, 21, no, 2, 0, 0.471879, -1
13, coloured, 21, no, 3, 1, 0.725399, 1
13, coloured, 21, no, 4, 1, 0.516504, 1
13, coloured, 21, no, 5, 1, 0.552817, 1
13, coloured, 22, yes, 1, 1, NaN, NaN
13, coloured, 22, yes, 2, 1, NaN, NaN
13, coloured, 22, yes, 3, 0, 0.514572, -1
13, coloured, 22, yes, 4, 1, 0.547353, 1
13, coloured, 22, yes, 5, 0, 0.470001, -1
13, coloured, 23, yes, 1, 0, NaN, NaN
13, coloured, 23, yes, 2, 1, NaN, NaN
13, coloured, 23, yes, 3, 1, 0.537654, 1
13, coloured, 24, yes, 1, 0, NaN, NaN
13, coloured, 24, yes, 2, 0, NaN, NaN
13, coloured, 24, yes, 3, 1, 0.679919, 1
13, coloured, 24, yes, 4, 0, 0.519869, -1
13, coloured, 25, yes, 1, 0, NaN, NaN
13, coloured, 25, yes, 2, 1, NaN, NaN
13, coloured, 25, yes, 3, 1, 0.572826, 1
13, coloured, 25, yes, 4, 1, 0.497209, 1
13, coloured, 25, yes, 5, 1, 0.393409, 1
13, coloured, 26, no, 1, 1, 0.547067, -1
13, coloured, 26, no, 2, 1, 0.591129, 1
13, coloured, 26, no, 3, 1, 0.412886, 1
13, coloured, 26, no, 4, 0, 0.511313, -1
13, coloured, 27, no, 1, 1, 0.752470, 1
13, coloured, 27, no, 2, 1, 0.593418, 1
13, coloured, 27, no, 3, 1, 1.099056, 1
13, coloured, 27, no, 4, 0, 0.593292, -1
13, coloured, 27, no, 5, 1, 0.828034, 1
13, coloured, 28, yes, 1, 1, NaN, NaN
13, coloured, 28, yes, 2, 0, NaN, NaN
13, coloured, 28, yes, 3, 0, 0.536641, -1
13, coloured, 28, yes, 4, 1, 0.546695, 1
13, coloured, 28, yes, 5, 1, 0.567977, 1
13, coloured, 29, yes, 1, 1, NaN, NaN
13, coloured, 29, yes, 2, 1, NaN, NaN
13, coloured, 29, yes, 3, 1, 0.584108, 1
13, coloured, 30, yes, 1, 0, NaN, NaN
13, coloured, 30, yes, 2, 1, NaN, NaN
13, coloured, 30, yes, 3, 1, 0.889946, 1
13, coloured, 30, yes, 4, 0, 0.474698, -1
13, coloured, 30, yes, 5, 0, 0.512655, -1
13, coloured, 1, yes, 1, 1, NaN, NaN
13, coloured, 1, yes, 2, 1, NaN, NaN
13, coloured, 1, yes, 3, 0, 0.604975, -1
13, coloured, 1, yes, 4, 0, 0.542232, -1
13, coloured, 2, yes, 1, 0, NaN, NaN
13, coloured, 2, yes, 2, 0, NaN, NaN
13, coloured, 2, yes, 3, 0, 0.833536, -1
13, coloured, 3, no, 1, 0, 1.116077, -1
13, coloured, 3, no, 2, 0, 0.867976, -1
13, coloured, 3, no, 3, 1, 0.631987, 1
13, coloured, 4, yes, 1, 0, NaN, NaN
13, coloured, 4, yes, 2, 1, NaN, NaN
13, coloured, 4, yes, 3, 0, 0.588675, -1
13, coloured, 5, no, 1, 1, 0.509067, 1
13, coloured, 5, no, 2, 0, 0.609982, -1
13, coloured, 5, no, 3, 0, 0.644848, -1
13, coloured, 5, no, 4, 1, 0.709534, 1
13, coloured, 5, no, 5, 0, 0.436125, -1
13, coloured, 6, yes, 1, 1, NaN, NaN
13, coloured, 6, yes, 2, 0, NaN, NaN
13, coloured, 6, yes, 3, 1, 0.603448, 1
13, coloured, 7, no, 1, 0, 0.537114, -1
13, coloured, 7, no, 2, 1, 0.659823, 1
13, coloured, 7, no, 3, 0, 0.744749, -1
13, coloured, 7, no, 4, 0, 0.564778, -1
13, coloured, 8, yes, 1, 0, NaN, NaN
13, coloured, 8, yes, 2, 1, NaN, NaN
13, coloured, 8, yes, 3, 0, 0.667732, -1
13, coloured, 9, no, 1, 1, 0.773481, 1
13, coloured, 9, no, 2, 1, 0.620191, 1
13, coloured, 9, no, 3, 1, 0.895913, 1
13, coloured, 9, no, 4, 1, 0.482663, 1
13, coloured, 9, no, 5, 0, 0.628333, -1
13, coloured, 10, yes, 1, 0, NaN, NaN
13, coloured, 10, yes, 2, 1, NaN, NaN
13, coloured, 10, yes, 3, 0, 1.002439, -1
13, coloured, 10, yes, 4, 1, 1.820083, 1
13, coloured, 11, yes, 1, 0, NaN, NaN
13, coloured, 11, yes, 2, 0, NaN, NaN
13, coloured, 11, yes, 3, 1, 0.909841, 1
13, coloured, 11, yes, 4, 0, 0.460680, -1
13, coloured, 11, yes, 5, 0, 0.846743, -1
13, coloured, 12, no, 1, 0, 0.645339, -1
13, coloured, 12, no, 2, 0, 0.668809, -1
13, coloured, 12, no, 3, 1, 0.680106, 1
13, coloured, 12, no, 4, 0, 0.528521, -1
13, coloured, 13, no, 1, 0, 0.547414, -1
13, coloured, 13, no, 2, 0, 0.570713, -1
13, coloured, 13, no, 3, 0, 0.541292, -1
13, coloured, 13, no, 4, 1, 0.608903, 1
13, coloured, 13, no, 5, 1, 0.532046, 1
13, coloured, 14, no, 1, 1, 0.715970, 1
13, coloured, 14, no, 2, 0, 0.534173, -1
13, coloured, 14, no, 3, 0, 0.543329, -1
13, coloured, 15, no, 1, 1, 0.533101, 1
13, coloured, 15, no, 2, 1, 0.450852, 1
13, coloured, 15, no, 3, 0, 0.454163, -1
13, coloured, 16, no, 1, 1, 0.606149, 1
13, coloured, 16, no, 2, 0, 0.412330, -1
13, coloured, 16, no, 3, 1, 0.532162, 1
13, coloured, 16, no, 4, 1, 0.661841, 1
13, coloured, 16, no, 5, 0, 0.500620, -1
13, coloured, 17, yes, 1, 0, NaN, NaN
13, coloured, 17, yes, 2, 1, NaN, NaN
13, coloured, 17, yes, 3, 1, 0.570551, 1
13, coloured, 17, yes, 4, 0, 0.531074, -1
13, coloured, 17, yes, 5, 0, 0.566972, -1
13, coloured, 18, no, 1, 0, 0.729811, -1
13, coloured, 18, no, 2, 0, 0.739813, -1
13, coloured, 18, no, 3, 0, 0.820954, -1
13, coloured, 19, no, 1, 1, 0.603555, 1
13, coloured, 19, no, 2, 1, 0.611047, 1
13, coloured, 19, no, 3, 1, 0.452233, 1
13, coloured, 20, no, 1, 1, 0.548362, -1
13, coloured, 20, no, 2, 1, 0.512028, 1
13, coloured, 20, no, 3, 1, 0.622195, 1
13, coloured, 20, no, 4, 1, 0.477483, 1
13, coloured, 20, no, 5, 1, 0.594229, 1
13, coloured, 21, no, 1, 1, 0.626968, 1
13, coloured, 21, no, 2, 1, 0.618487, 1
13, coloured, 21, no, 3, 0, 0.951992, -1
13, coloured, 22, yes, 1, 1, NaN, NaN
13, coloured, 22, yes, 2, 1, NaN, NaN
13, coloured, 22, yes, 3, 0, 0.539771, -1
13, coloured, 23, yes, 1, 0, NaN, NaN
13, coloured, 23, yes, 2, 0, NaN, NaN
13, coloured, 23, yes, 3, 0, 0.604243, -1
13, coloured, 23, yes, 4, 0, 0.623656, -1
13, coloured, 24, yes, 1, 0, NaN, NaN
13, coloured, 24, yes, 2, 1, NaN, NaN
13, coloured, 24, yes, 3, 0, 0.592616, -1
13, coloured, 24, yes, 4, 1, 0.597455, 1
13, coloured, 25, yes, 1, 0, NaN, NaN
13, coloured, 25, yes, 2, 0, NaN, NaN
13, coloured, 25, yes, 3, 1, 0.740870, 1
13, coloured, 25, yes, 4, 0, 0.434047, -1
13, coloured, 25, yes, 5, 0, 0.439109, -1
13, coloured, 26, no, 1, 0, 0.531414, -1
13, coloured, 26, no, 2, 0, 0.477431, -1
13, coloured, 26, no, 3, 1, 0.512662, 1
13, coloured, 26, no, 4, 1, 0.420217, 1
13, coloured, 26, no, 5, 1, 0.437819, 1
13, coloured, 27, no, 1, 1, 0.740436, 1
13, coloured, 27, no, 2, 1, 0.631537, 1
13, coloured, 27, no, 3, 0, 0.576062, -1
13, coloured, 28, yes, 1, 0, NaN, NaN
13, coloured, 28, yes, 2, 0, NaN, NaN
13, coloured, 28, yes, 3, 0, 0.665368, -1
13, coloured, 28, yes, 4, 0, 0.714677, -1
13, coloured, 29, yes, 1, 1, NaN, NaN
13, coloured, 29, yes, 2, 0, NaN, NaN
13, coloured, 29, yes, 3, 0, 0.735115, -1
13, coloured, 29, yes, 4, 0, 0.715978, -1
13, coloured, 29, yes, 5, 1, 0.670696, 1
13, coloured, 30, yes, 1, 0, NaN, NaN
13, coloured, 30, yes, 2, 1, NaN, NaN
13, coloured, 30, yes, 3, 1, 0.947662, 1
13, coloured, 30, yes, 4, 1, 0.568130, 1
13, coloured, 1, yes, 1, 1, NaN, NaN
13, coloured, 1, yes, 2, 1, NaN, NaN
13, coloured, 1, yes, 3, 0, 0.501184, -1
13, coloured, 1, yes, 4, 0, 0.691524, -1
13, coloured, 1, yes, 5, 1, 0.441369, 1
13, coloured, 2, yes, 1, 0, NaN, NaN
13, coloured, 2, yes, 2, 1, NaN, NaN
13, coloured, 2, yes, 3, 0, 0.535551, -1
13, coloured, 2, yes, 4, 0, 0.453651, -1
13, coloured, 3, no, 1, 0, 0.478484, -1
13, coloured, 3, no, 2, 1, 0.510031, 1
13, coloured, 3, no, 3, 0, 0.441176, -1
13, coloured, 3, no, 4, 1, 0.581525, 1
13, coloured, 4, yes, 1, 0, NaN, NaN
13, coloured, 4, yes, 2, 1, NaN, NaN
13, coloured, 4, yes, 3, 1, 0.589586, 1
13, coloured, 4, yes, 4, 1, 0.530243, 1
13, coloured, 4, yes, 5, 1, 0.438199, 1
13, coloured, 5, no, 1, 0, 0.557022, -1
13, coloured, 5, no, 2, 0, 0.556644, -1
13, coloured, 5, no, 3, 0, 0.490654, -1
13, coloured, 5, no, 4, 0, 0.617016, -1
13, coloured, 5, no, 5, 0, 0.678363, -1
13, coloured, 6, yes, 1, 1, NaN, NaN
13, coloured, 6, yes, 2, 0, NaN, NaN
13, coloured, 6, yes, 3, 0, 0.773346, -1
13, coloured, 6, yes, 4, 0, 0.405693, -1
13, coloured, 6, yes, 5, 0, 0.835094, -1
13, coloured, 7, no, 1, 1, 0.843723, 1
13, coloured, 7, no, 2, 1, 0.615986, 1
13, coloured, 7, no, 3, 1, 0.463475, 1
13, coloured, 7, no, 4, 0, 0.509562, -1
13, coloured, 7, no, 5, 0, 0.482343, -1
13, coloured, 8, yes, 1, 1, NaN, NaN
13, coloured, 8, yes, 2, 0, NaN, NaN
13, coloured, 8, yes, 3, 1, 0.689520, 1
13, coloured, 8, yes, 4, 1, 0.517296, 1
13, coloured, 8, yes, 5, 1, 0.517692, 1
13, coloured, 9, no, 1, 0, 0.481179, -1
13, coloured, 9, no, 2, 0, 0.637017, -1
13, coloured, 9, no, 3, 1, 0.524907, 1
13, coloured, 9, no, 4, 0, 0.599524, -1
13, coloured, 9, no, 5, 0, 0.627157, -1
13, coloured, 10, yes, 1, 1, NaN, NaN
13, coloured, 10, yes, 2, 0, NaN, NaN
13, coloured, 10, yes, 3, 0, 0.678587, -1
13, coloured, 11, yes, 1, 0, NaN, NaN
13, coloured, 11, yes, 2, 1, NaN, NaN
13, coloured, 11, yes, 3, 0, 0.544651, -1
13, coloured, 12, no, 1, 1, 0.603062, 1
13, coloured, 12, no, 2, 0, 0.459666, -1
13, coloured, 12, no, 3, 0, 0.486794, -1
13, coloured, 12, no, 4, 1, 0.585957, 1
13, coloured, 13, no, 1, 0, 0.418538, -1
13, coloured, 13, no, 2, 1, 0.695613, 1
13, coloured, 13, no, 3, 0, 0.617636, -1
13, coloured, 13, no, 4, 0, 0.550032, -1
13, coloured, 13, no, 5, 0, 0.497944, -1
13, coloured, 14, no, 1, 0, 0.714409, -1
13, coloured, 14, no, 2, 1, 0.747663, 1
13, coloured, 14, no, 3, 1, 0.653198, 1
13, coloured, 14, no, 4, 1, 0.559419, 1
13, coloured, 14, no, 5, 1, 0.484104, 1
13, coloured, 15, no, 1, 1, 0.814477, 1
13, coloured, 15, no, 2, 0, 0.525297, 1
13, coloured, 15, no, 3, 1, 0.922619, 1
13, coloured, 16, no, 1, 0, 0.655482, -1
13, coloured, 16, no, 2, 1, 0.634755, 1
13, coloured, 16, no, 3, 1, 0.735149, 1
13, coloured, 16, no, 4, 1, 0.545029, 1
13, coloured, 16, no, 5, 0, 0.512120, -1
13, coloured, 17, yes, 1, 1, NaN, NaN
13, coloured, 17, yes, 2, 1, NaN, NaN
13, coloured, 17, yes, 3, 0, 0.770096, -1
